ReadUtc;ItemId;RawUtc;CorrectedUtc;DeltaSeconds;WasCorrected
2026-08-21T23:23:23.6049845Z;Random.Int4;2026-08-21T23:23:23.5580000Z;2026-08-21T23:23:23.5580000Z;0.0000000;0
2026-08-21T23:23:23.6049845Z;Random.Int2;2026-08-21T23:23:23.5580000Z;2026-08-21T23:23:23.5580000Z;0.0000000;0
2026-08-21T23:23:23.6049845Z;Random.UInt4;2026-08-21T23:23:23.5580000Z;2026-08-21T23:23:23.5580000Z;0.0000000;0
2026-08-21T23:23:23.6049845Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:23.6049845Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:23.6049845Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:23.6049845Z;Saw-toothed Waves.Real8;2026-08-21T23:23:23.6040000Z;2026-08-21T23:23:23.6040000Z;0.0000000;0
2026-08-21T23:23:23.6049845Z;Triangle Waves.Real8;2026-08-21T23:23:23.6040000Z;2026-08-21T23:23:23.6040000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Random.Real8;2026-08-21T23:23:24.5650000Z;2026-08-21T23:23:24.5650000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Random.Real4;2026-08-21T23:23:24.5650000Z;2026-08-21T23:23:24.5650000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Random.Int4;2026-08-21T23:23:24.5650000Z;2026-08-21T23:23:24.5650000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Random.Int2;2026-08-21T23:23:24.5650000Z;2026-08-21T23:23:24.5650000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Random.UInt4;2026-08-21T23:23:24.5650000Z;2026-08-21T23:23:24.5650000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:24.6127361Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:24.6127361Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:24.6127361Z;Saw-toothed Waves.Real8;2026-08-21T23:23:24.6120000Z;2026-08-21T23:23:24.6120000Z;0.0000000;0
2026-08-21T23:23:24.6127361Z;Triangle Waves.Real8;2026-08-21T23:23:24.6120000Z;2026-08-21T23:23:24.6120000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Random.Real8;2026-08-21T23:23:25.5890000Z;2026-08-21T23:23:25.5890000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Random.Real4;2026-08-21T23:23:25.5890000Z;2026-08-21T23:23:25.5890000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Random.Int4;2026-08-21T23:23:25.5890000Z;2026-08-21T23:23:25.5890000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Random.Int2;2026-08-21T23:23:25.5890000Z;2026-08-21T23:23:25.5890000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Random.UInt4;2026-08-21T23:23:25.5890000Z;2026-08-21T23:23:25.5890000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:25.6205122Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:25.6205122Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:25.6205122Z;Saw-toothed Waves.Real8;2026-08-21T23:23:24.6120000Z;2026-08-21T23:23:24.6120000Z;0.0000000;0
2026-08-21T23:23:25.6205122Z;Triangle Waves.Real8;2026-08-21T23:23:24.6120000Z;2026-08-21T23:23:24.6120000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Random.Real8;2026-08-21T23:23:26.5940000Z;2026-08-21T23:23:26.5940000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Random.Real4;2026-08-21T23:23:26.5940000Z;2026-08-21T23:23:26.5940000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Random.Int4;2026-08-21T23:23:26.5940000Z;2026-08-21T23:23:26.5940000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Random.Int2;2026-08-21T23:23:26.5940000Z;2026-08-21T23:23:26.5940000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Random.UInt4;2026-08-21T23:23:26.5940000Z;2026-08-21T23:23:26.5940000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:26.6260017Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:26.6260017Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:26.6260017Z;Saw-toothed Waves.Real8;2026-08-21T23:23:25.6350000Z;2026-08-21T23:23:25.6350000Z;0.0000000;0
2026-08-21T23:23:26.6260017Z;Triangle Waves.Real8;2026-08-21T23:23:25.6350000Z;2026-08-21T23:23:25.6350000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Random.Real8;2026-08-21T23:23:27.6200000Z;2026-08-21T23:23:27.6200000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Random.Real4;2026-08-21T23:23:27.6200000Z;2026-08-21T23:23:27.6200000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Random.Int4;2026-08-21T23:23:27.6200000Z;2026-08-21T23:23:27.6200000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Random.Int2;2026-08-21T23:23:27.6200000Z;2026-08-21T23:23:27.6200000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Random.UInt4;2026-08-21T23:23:27.6200000Z;2026-08-21T23:23:27.6200000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:27.6362817Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:27.6362817Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:27.6362817Z;Saw-toothed Waves.Real8;2026-08-21T23:23:26.6400000Z;2026-08-21T23:23:26.6400000Z;0.0000000;0
2026-08-21T23:23:27.6362817Z;Triangle Waves.Real8;2026-08-21T23:23:26.6400000Z;2026-08-21T23:23:26.6400000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Random.Real8;2026-08-21T23:23:28.6290000Z;2026-08-21T23:23:28.6290000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Random.Real4;2026-08-21T23:23:28.6290000Z;2026-08-21T23:23:28.6290000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Random.Int4;2026-08-21T23:23:28.6290000Z;2026-08-21T23:23:28.6290000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Random.Int2;2026-08-21T23:23:28.6290000Z;2026-08-21T23:23:28.6290000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Random.UInt4;2026-08-21T23:23:28.6290000Z;2026-08-21T23:23:28.6290000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:28.6450505Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:28.6450505Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:28.6450505Z;Saw-toothed Waves.Real8;2026-08-21T23:23:27.6660000Z;2026-08-21T23:23:27.6660000Z;0.0000000;0
2026-08-21T23:23:28.6450505Z;Triangle Waves.Real8;2026-08-21T23:23:27.6660000Z;2026-08-21T23:23:27.6660000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Random.Real8;2026-08-21T23:23:29.6410000Z;2026-08-21T23:23:29.6410000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Random.Real4;2026-08-21T23:23:29.6410000Z;2026-08-21T23:23:29.6410000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Random.Int4;2026-08-21T23:23:29.6410000Z;2026-08-21T23:23:29.6410000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Random.Int2;2026-08-21T23:23:29.6410000Z;2026-08-21T23:23:29.6410000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Random.UInt4;2026-08-21T23:23:29.6410000Z;2026-08-21T23:23:29.6410000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:29.6578368Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:29.6578368Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:29.6578368Z;Saw-toothed Waves.Real8;2026-08-21T23:23:28.6760000Z;2026-08-21T23:23:28.6760000Z;0.0000000;0
2026-08-21T23:23:29.6578368Z;Triangle Waves.Real8;2026-08-21T23:23:28.6760000Z;2026-08-21T23:23:28.6760000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Random.Real8;2026-08-21T23:23:30.6670000Z;2026-08-21T23:23:30.6670000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Random.Real4;2026-08-21T23:23:30.6670000Z;2026-08-21T23:23:30.6670000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Random.Int4;2026-08-21T23:23:30.6670000Z;2026-08-21T23:23:30.6670000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Random.Int2;2026-08-21T23:23:30.6670000Z;2026-08-21T23:23:30.6670000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Random.UInt4;2026-08-21T23:23:30.6670000Z;2026-08-21T23:23:30.6670000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:30.6680380Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:30.6680380Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:30.6680380Z;Saw-toothed Waves.Real8;2026-08-21T23:23:29.6880000Z;2026-08-21T23:23:29.6880000Z;0.0000000;0
2026-08-21T23:23:30.6680380Z;Triangle Waves.Real8;2026-08-21T23:23:29.6880000Z;2026-08-21T23:23:29.6880000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Random.Real8;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Random.Real4;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Random.Int4;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Random.Int2;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Random.UInt4;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:31.6777073Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:31.6777073Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:31.6777073Z;Saw-toothed Waves.Real8;2026-08-21T23:23:30.7140000Z;2026-08-21T23:23:30.7140000Z;0.0000000;0
2026-08-21T23:23:31.6777073Z;Triangle Waves.Real8;2026-08-21T23:23:30.7140000Z;2026-08-21T23:23:30.7140000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Random.Real8;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Random.Real4;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Random.Int4;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Random.Int2;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Random.UInt4;2026-08-21T23:23:31.6770000Z;2026-08-21T23:23:31.6770000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:32.6864795Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:32.6864795Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:32.6864795Z;Saw-toothed Waves.Real8;2026-08-21T23:23:31.7230000Z;2026-08-21T23:23:31.7230000Z;0.0000000;0
2026-08-21T23:23:32.6864795Z;Triangle Waves.Real8;2026-08-21T23:23:31.7230000Z;2026-08-21T23:23:31.7230000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Random.Real8;2026-08-21T23:23:32.7010000Z;2026-08-21T23:23:32.7010000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Random.Real4;2026-08-21T23:23:32.7010000Z;2026-08-21T23:23:32.7010000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Random.Int4;2026-08-21T23:23:32.7010000Z;2026-08-21T23:23:32.7010000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Random.Int2;2026-08-21T23:23:32.7010000Z;2026-08-21T23:23:32.7010000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Random.UInt4;2026-08-21T23:23:32.7010000Z;2026-08-21T23:23:32.7010000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:33.6935634Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:33.6935634Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:33.6935634Z;Saw-toothed Waves.Real8;2026-08-21T23:23:32.7460000Z;2026-08-21T23:23:32.7460000Z;0.0000000;0
2026-08-21T23:23:33.6935634Z;Triangle Waves.Real8;2026-08-21T23:23:32.7460000Z;2026-08-21T23:23:32.7460000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Random.Real8;2026-08-21T23:23:33.7080000Z;2026-08-21T23:23:33.7080000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Random.Real4;2026-08-21T23:23:33.7080000Z;2026-08-21T23:23:33.7080000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Random.Int4;2026-08-21T23:23:33.7080000Z;2026-08-21T23:23:33.7080000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Random.Int2;2026-08-21T23:23:33.7080000Z;2026-08-21T23:23:33.7080000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Random.UInt4;2026-08-21T23:23:33.7080000Z;2026-08-21T23:23:33.7080000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:34.7014118Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:34.7014118Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:34.7014118Z;Saw-toothed Waves.Real8;2026-08-21T23:23:33.7540000Z;2026-08-21T23:23:33.7540000Z;0.0000000;0
2026-08-21T23:23:34.7014118Z;Triangle Waves.Real8;2026-08-21T23:23:33.7540000Z;2026-08-21T23:23:33.7540000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Random.Real8;2026-08-21T23:23:34.7310000Z;2026-08-21T23:23:34.7310000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Random.Real4;2026-08-21T23:23:34.7310000Z;2026-08-21T23:23:34.7310000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Random.Int4;2026-08-21T23:23:34.7310000Z;2026-08-21T23:23:34.7310000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Random.Int2;2026-08-21T23:23:34.7310000Z;2026-08-21T23:23:34.7310000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Random.UInt4;2026-08-21T23:23:34.7310000Z;2026-08-21T23:23:34.7310000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:35.7107436Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:35.7107436Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:35.7107436Z;Saw-toothed Waves.Real8;2026-08-21T23:23:34.7780000Z;2026-08-21T23:23:34.7780000Z;0.0000000;0
2026-08-21T23:23:35.7107436Z;Triangle Waves.Real8;2026-08-21T23:23:34.7780000Z;2026-08-21T23:23:34.7780000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Random.Real8;2026-08-21T23:23:35.7410000Z;2026-08-21T23:23:35.7410000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Random.Real4;2026-08-21T23:23:35.7410000Z;2026-08-21T23:23:35.7410000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Random.Int4;2026-08-21T23:23:35.7410000Z;2026-08-21T23:23:35.7410000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Random.Int2;2026-08-21T23:23:35.7410000Z;2026-08-21T23:23:35.7410000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Random.UInt4;2026-08-21T23:23:35.7410000Z;2026-08-21T23:23:35.7410000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:36.7220954Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:36.7220954Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:36.7220954Z;Saw-toothed Waves.Real8;2026-08-21T23:23:35.7880000Z;2026-08-21T23:23:35.7880000Z;0.0000000;0
2026-08-21T23:23:36.7220954Z;Triangle Waves.Real8;2026-08-21T23:23:35.7880000Z;2026-08-21T23:23:35.7880000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Random.Real8;2026-08-21T23:23:36.7520000Z;2026-08-21T23:23:36.7520000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Random.Real4;2026-08-21T23:23:36.7520000Z;2026-08-21T23:23:36.7520000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Random.Int4;2026-08-21T23:23:36.7520000Z;2026-08-21T23:23:36.7520000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Random.Int2;2026-08-21T23:23:36.7520000Z;2026-08-21T23:23:36.7520000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Random.UInt4;2026-08-21T23:23:36.7520000Z;2026-08-21T23:23:36.7520000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:37.7332160Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:37.7332160Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:37.7332160Z;Saw-toothed Waves.Real8;2026-08-21T23:23:36.8000000Z;2026-08-21T23:23:36.8000000Z;0.0000000;0
2026-08-21T23:23:37.7332160Z;Triangle Waves.Real8;2026-08-21T23:23:36.8000000Z;2026-08-21T23:23:36.8000000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Random.Real8;2026-08-21T23:23:37.7790000Z;2026-08-21T23:23:37.7790000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Random.Real4;2026-08-21T23:23:37.7790000Z;2026-08-21T23:23:37.7790000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Random.Int4;2026-08-21T23:23:37.7790000Z;2026-08-21T23:23:37.7790000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Random.Int2;2026-08-21T23:23:37.7790000Z;2026-08-21T23:23:37.7790000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Random.UInt4;2026-08-21T23:23:37.7790000Z;2026-08-21T23:23:37.7790000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:38.7426431Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:38.7426431Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:38.7426431Z;Saw-toothed Waves.Real8;2026-08-21T23:23:37.8260000Z;2026-08-21T23:23:37.8260000Z;0.0000000;0
2026-08-21T23:23:38.7426431Z;Triangle Waves.Real8;2026-08-21T23:23:37.8260000Z;2026-08-21T23:23:37.8260000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Random.Real8;2026-08-21T23:23:38.7880000Z;2026-08-21T23:23:38.7880000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Random.Real4;2026-08-21T23:23:38.7880000Z;2026-08-21T23:23:38.7880000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Random.Int4;2026-08-21T23:23:38.7880000Z;2026-08-21T23:23:38.7880000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Random.Int2;2026-08-21T23:23:38.7880000Z;2026-08-21T23:23:38.7880000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Random.UInt4;2026-08-21T23:23:38.7880000Z;2026-08-21T23:23:38.7880000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:39.7518425Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:39.7518425Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:39.7518425Z;Saw-toothed Waves.Real8;2026-08-21T23:23:38.8340000Z;2026-08-21T23:23:38.8340000Z;0.0000000;0
2026-08-21T23:23:39.7518425Z;Triangle Waves.Real8;2026-08-21T23:23:38.8340000Z;2026-08-21T23:23:38.8340000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Random.Real8;2026-08-21T23:23:39.7970000Z;2026-08-21T23:23:39.7970000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Random.Real4;2026-08-21T23:23:39.7970000Z;2026-08-21T23:23:39.7970000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Random.Int4;2026-08-21T23:23:39.7970000Z;2026-08-21T23:23:39.7970000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Random.Int2;2026-08-21T23:23:39.7970000Z;2026-08-21T23:23:39.7970000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Random.UInt4;2026-08-21T23:23:39.7970000Z;2026-08-21T23:23:39.7970000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:40.7584135Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:40.7584135Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:40.7584135Z;Saw-toothed Waves.Real8;2026-08-21T23:23:39.8430000Z;2026-08-21T23:23:39.8430000Z;0.0000000;0
2026-08-21T23:23:40.7584135Z;Triangle Waves.Real8;2026-08-21T23:23:39.8430000Z;2026-08-21T23:23:39.8430000Z;0.0000000;0
2026-08-21T23:23:41.7682686Z;Random.Real8;2026-08-21T23:23:40.8200000Z;2026-08-21T23:23:40.8200000Z;0.0000000;0
2026-08-21T23:23:41.7682686Z;Random.Real4;2026-08-21T23:23:40.8200000Z;2026-08-21T23:23:40.8200000Z;0.0000000;0
2026-08-21T23:23:41.7682686Z;Random.Int4;2026-08-21T23:23:40.8200000Z;2026-08-21T23:23:40.8200000Z;0.0000000;0
2026-08-21T23:23:41.7682686Z;Random.Int2;2026-08-21T23:23:40.8200000Z;2026-08-21T23:23:40.8200000Z;0.0000000;0
2026-08-21T23:23:41.7682686Z;Random.UInt4;2026-08-21T23:23:40.8200000Z;2026-08-21T23:23:40.8200000Z;0.0000000;0
2026-08-21T23:23:41.7682686Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:23:41.7682686Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
